Name,Category,Price,Rating,Review_count,Review,Neighborhood,Latitude,Longitude
Lavash,Other,2,4,1527,"['Highly recommend the goat tongue and Lavash special. And please try the rose water noodle dessert, so refreshing!', 'The food is ok! The owner has attitude! But the workers are very sweet! And the stars are just for them.', 'i was back in town and began to dream of Lavash.\nEach dish mor stellar than the last. \nmy advice -- try the Lentil soup and Feta, I adore the lamb shank,...']",Inner Sunset,37.7640686,-122.4634247
Delarosa,Italian,2,4,1804,"['Good quick eat pizza place in the Marina. \n\nWe stopped by while spending a day in SF. And wanted to try something new. \n\nWe were seated quickly as they had...', 'We chose delarosa to start our date night. We went pretty early ~6 pm since our show starts at 8. The place was pretty packed, the boyfriend did call in the...', ""The margarita wasn't spicy, and there isn't enough space for people to sit comfortably. I would not advise eating here during peak hours. I visited on a...""]",Marina,37.80028534,-122.4391098
Breakfast at Tiffany's,Other,2,4,1057,"[""I loved this place! The mural outside is gorgeous, the food was high quality and it's the best breakfast place that I've found in San Fran so far!"", 'the apple French toast is so good! Very good service and very clean!\nAmerican Breakfast', 'Great eating experience here!! The staff was super nice and the food was spectacular. \n\nI recommend this place if you are looking for a whole in the wall...']",Portola,37.73045349,-122.4047318
Brenda's French Soul Food,Breakfast & Brunch,2,4,11738,"[""Amazing food, legit mimosas and attentive service, I got only good things to say about Brenda's. \n\nHighly recommend any dish with the cheesy grits, they..."", 'This is a DELICIOUS brunch spot. We got the Fried Chicken Benedict and upgraded to cheddar grits side for only $1. The flight of beignets (plain, chocolate,...', ""I first tried Brenda's back in 2015, and promptly recommended it to other friends and family that have found themselves in SF throughout the years. My...""]",Tenderloin,37.78290176,-122.4190445
Kokkari Estiatorio,Greek,3,4.5,4942,"['Love love love! Best lamb in the city. Great bar and service. Make your reservations well in advance as they fill up quickly.', 'Came here on a Thursday night for dinner and the place was packed. I strongly suggest making reservations if you plan on coming here.\n\nWe got the lamb chops...', 'Visited Kokkari Estiatorio will a group of colleagues for lunch. We had reservations ahead of time so being seated was very easy. I arrived a few minutes...']",Northern Waterfront,37.79699707,-122.3996582
Coqueta,Other,3,4,2368,"['This place is absolutely amazing!!! The gin and tonic was incredible the tapas absolutely insane 10/10 must get ever tapa you cant go wrong. My new fave...', 'We come here every year for our anniversary. 4th visit and we FINALLY tried the tomahawk ribeye. \n\nThat was, possibly, the greatest steak I have ever eaten....', 'Spanish Tapas, Waterfront location (no view, except in the bar area), great location, great vibes, stellar food. \n\nWe had friends visiting from out of town...']",Northern Waterfront,37.7985878,-122.396637
DragonEats,Vietnamese,1,4.5,279,"['Came here with some coworkers. They have great vegetarian options (Tofu FTW)! I tried the Rice noodle bowl with Teriyaki Tofu and it was delicious. Perfect...', ""I can understand the high rating for the taste of their food, but it's definitely not worth the price. Tried their duck banh mi and there was barely..."", ""I've only tried their banh mi sandwiches and always get the 5 spice or roasted pork. Always a good ratio or meat and veggies for me. Its a little thick on...""]",Haight Ashbury,37.76949692,-122.4501114
Padrecito,Mexican,2,4,1047,"['Favorite spot in SF and SO BUMMED you are closing your doors after 10-incredible years. \n\nI landed in SF in 2013 and Padrecito was one of my first memories...', ""I'd give 4-5 stars for just food and drinks since that was definitely delicious. Ordered the pancakes and chilaquiles (pictured), chips and salsa which were..."", 'A fantastic brunch spot in Cole Valley! \n\nExperience: I was seated immediately. I did not have to wait long for a table on a Saturday. WOW! The service was...']",Cole Valley,37.76567841,-122.4500732
Chome,Other,2,4.5,180,"['Great cozy, izakaya spot in the Mission! Seating is limited inside, but the menu is loaded with options. Came with a group of five and ordered five dishes...', 'Came here around 6PM, a long line...we went to watch a movie and came back around 10:15PM. Waited for about 10mins. The place is tiny and cute,  very...', 'Heard great things about this spot so we came by at 4:58 right before they opened on a Friday :) we got in without waiting but within 5 or so minutes the...']",Mission,37.76208878,-122.4192429
Frances,American (New),3,4.5,1532,"['One of our favorite meals in San Francisco at this local corner restaurant in the Castro by Chef Melissa Perello. Pre-fixed dinner menu of eight dishes with...', 'Dined at Frances and the food was overall good but not exciting; service was on point.\nWe also experience credit card theft while dinning at this restaurant...', ""We tried the tasting menu which was 7-8items.  I enjoyed the Majority of the food except for the last one: the cod. It was like half cooked and I don't know...""]",Castro,37.76272202,-122.4322739
CreoLa,Seafood,2,4.5,135,"[""CreoLa was a beautiful splash of color and flavor in the middle of the workweek, when I visited SF in July. \n\nIt's one of the *few* times where I'll admit..."", 'Had a wonderful dinner out at CreoLa! Planned a day trip with some friends to Haight Street and heard about CreoLa from a friend! \n\nWe enjoyed a nice meal...', 'Our first time here w/friends and family.\nSF has long been missing a true Cajun style restaurant with all the fixings.\nWe were seated upstairs so we could...']",Cole Valley,37.76626587,-122.4527664
Anchor Oyster Bar,Seafood,2,4.5,1604,"['Had to come back again since the last time we were here the food was amazingly fresh, tasty and great service. Just want to post a few new photos from this...', 'Full disclosure, I am a repeat offender of this fine business.\n\nThe menu changes slightly with the availability of fresh fish and other seafood. Anchor has...', 'Came here around 3pm and waited about 15-20 minutes on a Friday. One of the waiters asked if we would like to order a beverage while waiting. Awesome...']",Castro,37.75970078,-122.434761
Ocean Indian Cuisine,Indian,2,5,254,"['My friend and I initially stopped here for authentic chai but once we saw the menu, we had to get a whole meal. This place is amazing!! The food was...', 'Was hesitant on ordering, like where do you even find such good reviews. But am I glad that I did . \n\n\nOrdered online and everything ran smoothly, walked in...', ""Very high rated in bay area, the food was really good. But don't expect mint sauce with kebab or tandoori, the mint chutney is very weird. Ordered a bunch...""]",Outer Richmond,37.7798996,-122.4852219
Outerlands,Breakfast & Brunch,2,4,2340,"['the pork belly made my belly feel great!!\n\nthe dessert ... phenomenal !\n\nI want to work there so I can eat there more often...', ""Please change the set up of how you check in people. It's very disorganized. My friends and I came here yesterday around 11am. The guy at the front told us..."", 'Love this place!!!!\nNice ambience\nWe went there around 1pm on a Saturday, they told us that they ran out of the Dutch pancake, so we got their French toast...']",Outer Sunset,37.76025391,-122.5050201
State Bird Provisions,Other,3,4,2994,"['Great food and friendly staff! Expectedly great food with interesting combinations and preparations. We sampled a bunch of items from their menu and...', 'So after wanting to try State Bird Provisions for about 10 years, we finally managed to get reservations on a Monday at 5:30pm, right at opening. We managed...', 'The dim sum service is a really great experience! The egg tofu dish was so incredible we had to order a second! You can just grab items from the dim sum...']",Western Addition,37.783741,-122.4330063
Village Rotisserie,Other,2,4,79,"['Their outdoor patio is super cute! I would definitely hang out here with friends again. \n\nLoved the mac & cheese.', 'Came with my wife and split one of their specials.\nThe special came with a full rotisserie chicken, one large salad or side, one medium salad or side and a...', ""We've been here several times and it's always really good. I usually get the quarter rotisserie chicken and salad or fries. The assortment of salad options...""]",Noe Valley,37.75138474,-122.4332275
Dinosaurs,Vietnamese,2,4,953,"[""Insert joke about dinosaurs being dynamite. \n\nPrices have increased over the years, but feel like that's a part of life and pandemic and fair wages. I love..."", 'TLDR: Poor customer service and rude manager. Better Bahn Mi restaurants in San Francisco. Try Dragon Eats!  \n\nI was served by CJ and June. As I received my...', '3.5 stars\n\nI got the grilled pork sandwich, which had good flavor (loved the ample pickles and cilantro) but I found the pork a bit dry at times. I was...']",Castro,37.76445389,-122.4319763
Kaiju Eats Ramen and Izakaya,Sushi Bars,2,4,871,"['Cute small shop. Here for the food review only. \n\nTofu teriyaki. MUST GET. A++. Sooo addictively good. Lightly crisp tofu lightly bathed in teriyaki sauce....', 'Hot local gem ! This unassuming restaurants kicks out ""in your face"" delicious Ah ah ah  plates !\n\nUsually busy at night, we grabbed a table during lunch...', 'Simple Reviews: Top 3 Ramen spot, #1 being a michellin star ramen restaurant\n\n\nProduct: Amazing Ramen and appetizers at a fair price point AND amazing...']",Lone Mountain,37.78110504,-122.4555359
